鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
汐止區,房地(土地+建物)+車位,新北市汐止區新興路131號9樓,17.56,住,,,1080216,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070213,98.19,2,2,1,有,有,有,26000,265,坡道平面,30.31,0,,RPWOMLTKKHOFFDF96CC
蘆洲區,建物,新北市蘆洲區光復路７７巷８號八樓,0.0,住,,,1080129,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980409,176.4,3,2,2,有,有,有,38000,215,,0.0,0,租金含管理費,RPPNMLTKKHOFFGF09CC
三重區,建物,新北市三重區重陽路三段１０７號,0.0,住,,,1080130,土地0建物1車位0,一層,4,店面(店鋪),商業用,加強磚造,0630119,77.51,0,1,0,有,無,無,38000,490,,0.0,0,,RPQNMLTKKHOFFGF56CC
淡水區,建物,新北市淡水區沙崙路一段１２６巷６９號四樓,0.0,住,,,1080129,土地0建物1車位1,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,132.35,2,2,2,有,有,有,19000,144,坡道平面,26.54,0,租金含管理費,RPPNMLTKKHOFFEF88CC
淡水區,建物,新北市淡水區新市一路三段１５６巷３號,0.0,住,,,1080129,土地0建物1車位1,一層,15,店面(店鋪),住家用,鋼筋混凝土造,1060906,158.18,0,1,1,有,有,無,30000,190,坡道平面,27.9,0,,RPQNMLTKKHOFFEF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段163號五樓,38.13,住,,,1080201,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050624,194.13,4,2,2,有,有,無,35000,180,坡道平面,20.73,0,,RPWQMLTKKHOFFEF27CC
新莊區,建物,新北市新莊區福美街１７９號十一樓,0.0,住,,,1080129,土地0建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,133.09,2,2,2,有,有,有,30000,225,坡道平面,29.91,0,,RPVNMLTKKHOFFBF56CC
新莊區,建物,新北市新莊區中正路８９７號十一樓之三,0.0,住,,,1080130,土地0建物1車位0,十一層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870701,93.39,1,1,1,有,有,有,18000,193,,0.0,0,,RPRTMLTKKHOFFBF76CC
新莊區,建物,新北市新莊區新泰路１７５巷７號二樓,0.0,住,,,1080131,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770612,98.03,3,2,2,有,有,有,17000,173,,0.0,0,,RPXTMLTKKHOFFBF37CC
板橋區,建物,新北市板橋區陽明街59號2樓,0.0,住,,,1080216,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,130.07,4,2,2,有,無,有,24000,185,,0.0,0,,RPPNMLTKKHOFFAF48CC
板橋區,建物,新北市板橋區樂群路３８號十七樓之６,0.0,住,,,1080131,土地0建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,147.62,3,2,2,有,有,有,22000,149,,0.0,0,租金含管理費,RPTQMLTKKHOFFAF56CC
板橋區,房地(土地+建物),新北市板橋區互助街3號,6.55,住,,,1080215,土地1建物1車位0,一層,22,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070606,61.160000000000004,0,0,1,有,有,無,28000,458,,0.0,0,含管理費,RPUQMLTKKHOFFAF66CC
板橋區,建物,新北市板橋區自由路１７巷５之３號,0.0,住,,,1080129,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,130.06,4,2,2,有,無,有,22000,169,,0.0,0,,RPSNMLKLKHOFFAF97CC
土城區,建物,新北市土城區延和路62巷4號3樓,0.0,住,,,1080215,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740201,103.22,3,1,1,有,無,有,14760,143,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16400，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為14760。,RPTQMLKLKHOFFAF38CC
板橋區,建物,新北市板橋區大仁街５３巷３弄３之２號,0.0,住,,,1080212,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700504,95.8,3,2,1,有,無,有,14000,146,,0.0,0,,RPQSMLKLKHOFFAF28CC
新店區,建物,新北市新店區安康路二段159巷35號,0.0,住,,,1080213,土地0建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890109,79.31,2,1,1,有,有,有,16200,204,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPSOMLKLKHOFFCF28CC
新莊區,建物,新北市新莊區化成路325巷23號1樓,0.0,工,,,1080218,土地0建物1車位0,一層,2,工廠,工業用,鋼筋混凝土造,0750429,126.2,0,0,0,無,無,無,40000,,,0.0,0,含增建或未登記建物。；租金含稅.,RPXNMLKLKHOFFBF58CC
五股區,建物,新北市五股區五權六路29號2樓,0.0,,工業區,丁種建築用地,1080125,土地0建物2車位3,見其他登記事項,4,廠辦,工業用,鋼筋混凝土造,0790110,939.36,0,0,0,無,無,無,160000,170,坡道平面,0.0,0,,RPROMLKLKHOFFBF08CC
新莊區,房地(土地+建物),新北市新莊區莊崑路13號7樓,38.0,商,,,1080217,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060419,104.33000000000001,3,1,1,有,有,無,18000,173,,0.0,0,,RPPQMLKLKHOFFBF08CC
新莊區,房地(土地+建物)+車位,新北市新莊區豐盛一街32號九樓,28.0,商,,,1080218,土地1建物1車位1,九層,15,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060419,84.69999999999999,0,0,0,無,無,無,15000,177,坡道平面,23.17,0,承租方自行裝潢,RPQQMLKLKHOFFBF18CC
新莊區,建物,新北市新莊區龍安路531號14樓,0.0,住,,,1071222,土地0建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,36.51,1,0,1,有,有,有,7880,216,,0.0,0,,RPRQMLKLKHOFFBF28CC
淡水區,建物,新北市淡水區仁愛街20巷4之1號,0.0,住,,,1080125,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0550801,111.55,3,2,2,有,無,有,14000,126,,0.0,0,,RPROMLKLKHOFFEF38CC
淡水區,房地(土地+建物),新北市淡水區民權路185巷3號1樓,1.0,工,,,1080219,土地1建物1車位0,一層,5,工廠,見其他登記事項,鋼筋混凝土造,0980506,82.17,0,0,0,無,無,無,24500,,,0.0,0,,RPUOMLKLKHOFFEF68CC
蘆洲區,建物,新北市蘆洲區長安街１９４巷１５號八樓之三,0.0,住,,,1080126,土地0建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800525,170.05,3,2,2,有,有,有,28000,165,坡道平面,0.0,0,租金含管理費，車位面積無法分算,RPPNMLKLKHOFFGF28CC
三重區,建物,新北市三重區正義北路91號,0.0,商,,,1071213,土地0建物1車位0,一層,2,店面(店鋪),商業用,鋼筋混凝土加強磚造,0470601,115.0,0,0,0,無,無,無,90000,783,,0.0,0,,RPRPMLKLKHOFFGF68CC
三重區,建物,新北市三重區集賢路５８號,0.0,住,,,1080212,土地0建物1車位1,一層,8,辦公商業大樓,商業用,鋼筋混凝土造,0970408,127.78,1,2,2,有,有,無,42525,333,坡道平面,24.44,0,,RPTPMLKLKHOFFGF88CC
汐止區,建物,新北市汐止區樟樹二路330巷22號8樓,0.0,住,,,1080212,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880111,94.0,3,2,1,有,有,有,16200,172,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。,RPSOMLKLKHOFFDF38CC
汐止區,建物,新北市汐止區福德一路８６巷３６號五樓,0.0,住,,,1080215,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870827,59.65,2,2,1,有,有,有,12000,201,,0.0,0,,RPSPMLKLKHOFFDF48CC
樹林區,建物,新北市樹林區太平路56巷29號,0.0,住,,,1080214,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0651130,122.4,4,2,2,有,無,有,22000,180,,0.0,0,,RPPSMLKLKHOFFIF98CC
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路95號1樓,22.65,住,,,1071227,土地1建物1車位1,一層,24,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060531,157.3,0,0,0,無,有,無,60000,381,坡道平面,31.28,0,,RPTRMLKLKHOFFAF68EC
板橋區,房地(土地+建物),新北市板橋區合宜路107號1樓,18.7,住,,,1080111,土地1建物1車位0,一層,24,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060531,105.39999999999999,0,0,0,無,有,有,49000,465,,0.0,0,,RPURMLKLKHOFFAF78EC
板橋區,房地(土地+建物),新北市板橋區民族路34巷18號一樓,0.0,商,,,1080117,土地1建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870122,283.85,0,0,0,無,有,無,85000,299,,0.0,0,,RPVRMLKLKHOFFAF88EC
板橋區,建物,新北市板橋區中正路250巷30之2號,0.0,住,,,1071221,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640131,58.8,2,1,1,有,無,有,16000,272,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17778，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16000。撤銷原申報書序號C1FA10801190041,RPWRMLKLKHOFFAF98EC
板橋區,建物,新北市板橋區中正路106號1樓,0.0,住,,,1071107,土地0建物1車位0,一層,21,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050715,236.84,0,0,0,無,有,無,98000,414,,0.0,0,,RPXRMLKLKHOFFAF09EC
板橋區,建物,新北市板橋區縣民大道三段239號,0.0,住,,,1080110,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,82.62,0,0,0,無,無,無,28000,339,,0.0,0,,RPOSMLKLKHOFFAF28EC
土城區,房地(土地+建物)+車位,新北市土城區學成路115號4樓,22.1,住,,,1080115,土地1建物1車位1,四層,27,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,175.92000000000002,3,2,2,有,有,無,35000,199,坡道平面,26.43,0,,RPPSMLKLKHOFFAF38EC
中和區,建物,新北市中和區連城路47巷2號,0.0,住,,,1071016,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0681130,91.26,0,0,0,無,無,無,42000,460,,0.0,0,原申報序號C1FH10711140002107/11/25-110/11/24 每月租金42000110/11/25-112/11/24 每月租金43500,RPXOMLKLKHOFFHF66CC
永和區,建物,新北市永和區永貞路149號地下一層,0.0,住,,,1071112,土地0建物1車位0,地下一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831115,286.92,0,0,0,無,有,有,50000,174,,0.0,0,,RPTNMLLLKHOFFHF88CC
三峽區,房地(土地+建物)+車位,新北市三峽區大學路45之1號9樓,20.14,住,,,1080201,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941017,157.37,3,2,2,有,有,有,22500,143,坡道平面,34.8,0,,RPQOMLLLKHOFFIF78CC
三峽區,房地(土地+建物)+車位,新北市三峽區學成路267號4樓之2,28.88,住,,,1080210,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960212,202.81,4,2,2,有,有,有,18500,91,坡道平面,26.21,0,,RPROMLLLKHOFFIF88CC
樹林區,房地(土地+建物),新北市樹林區學勤路238號16樓,10.48,商,,,1080215,土地1建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,88.43,2,1,1,有,有,有,18000,204,,0.0,0,,RPSOMLLLKHOFFIF98CC
汐止區,房地(土地+建物),新北市汐止區新台五路一段81號2樓之2,8.21,工,,,1080102,土地3建物1車位0,二層,20,廠辦,工商用,鋼造,0830330,121.85,0,0,0,無,有,無,29500,242,,0.0,0,租金含稅含管理費含電費原申報書序號：C1FD10801180029,RPPNMLLLKHOFFDF08CC
汐止區,建物,新北市汐止區新台五路二段79號1樓,0.0,住,,,1080220,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,1020517,114.35,0,0,0,無,有,無,25000,219,,0.0,0,,RPTNMLLLKHOFFDF48CC
汐止區,房地(土地+建物),新北市汐止區新台五路二段172號34樓,3.12,住,,,1080115,土地2建物1車位0,三十四層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0851230,62.97,2,1,1,有,有,有,15000,238,,0.0,0,,RPVNMLLLKHOFFDF88EC
汐止區,房地(土地+建物),新北市汐止區和平街６巷５弄１１號３樓,25.4,住,,,1080218,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681221,88.66,3,2,1,有,無,有,15000,169,,0.0,0,,RPSOMLLLKHOFFDF68EC
汐止區,房地(土地+建物),新北市汐止區大同路三段６１１號１４樓之６,5.21,住,,,1080215,土地1建物1車位0,十四層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,61.27,1,1,1,有,有,無,10000,163,,0.0,0,1.含管理費。,RPVOMLLLKHOFFDF98EC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段281巷112號,107.6,住,,,1080104,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0980115,248.04000000000002,4,3,2,有,有,有,24000,97,坡道平面,15.02,0,,RPSNMLLLKHOFFEF48CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段59之2號六樓,23.62,住,,,1080205,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,117.68,3,2,2,有,有,有,20000,170,坡道平面,37.77,0,,RPVOMLLLKHOFFEF88CC
土城區,建物,新北市土城區學府路一段９８巷１１號７樓,0.0,住,,,1080127,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830516,102.49000000000001,3,2,2,有,有,無,18000,176,,0.0,0,租金含管理費,RPTOMLLLKHOFFAF28CC
板橋區,建物,新北市板橋區漢生東路２７９巷１０弄３之２號,0.0,住,,,1080201,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0640809,95.98,3,2,1,有,無,有,16000,167,,0.0,0,謄本總樓層為4，現況總樓層為3,RPWOMLLLKHOFFAF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段169號13樓,25.78,住,,,1080221,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990827,149.32,3,2,2,有,有,無,23000,154,坡道平面,13.04,0,,RPQNMLMLKHOFFEF38CC
淡水區,房地(土地+建物)+車位,新北市淡水區北新路185之2號8樓,14.55,住,,,1080215,土地1建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840728,84.48,2,2,1,有,有,有,14000,166,坡道平面,32.44,0,,RPRNMLMLKHOFFEF48CC
三峽區,房地(土地+建物)+車位,新北市三峽區國慶路176號十二樓,22.7,住,,,1080201,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951208,164.34,3,2,2,有,有,無,23000,140,坡道平面,38.32,0,,RPXNMLMLKHOFFIF86CC
永和區,建物,新北市永和區中正路570號2樓,0.0,商,,,1080131,土地0建物1車位0,二層,11,店面(店鋪),商業用,鋼筋混凝土造,0870107,294.27,0,0,0,無,無,無,68112,231,,0.0,0,,RPTNMLNLKHOFFHF09CC
中和區,建物,新北市中和區景平路506號4樓,0.0,住,,,1080127,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0780821,114.38,3,2,2,有,無,無,20000,175,,0.0,0,,RPWNMLNLKHOFFHF76CC
中和區,建物,新北市中和區保建路2巷19號,0.0,住,,,1080129,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610125,82.73,3,2,2,有,無,無,27000,326,,0.0,0,,RPOOMLNLKHOFFHF68CC
中和區,房地(土地+建物)+車位,新北市中和區中山路三段120之10號3樓,0.0,工,,,1080124,土地0建物1車位1,三層,13,廠辦,工業用,鋼筋混凝土造,0840722,518.41,0,0,0,無,有,無,88600,171,坡道平面,0.0,0,,RPUPMLNLKHOFFHF76CC
中和區,建物,新北市中和區立德街97號4樓,0.0,工,,,1080125,土地0建物1車位0,四層,7,廠辦,見其他登記事項,鋼筋混凝土造,0891128,223.5,0,0,0,無,有,無,45000,201,,0.0,0,,RPVPMLNLKHOFFHF86CC
汐止區,建物,新北市汐止區樟樹一路272之4號13樓,0.0,住,,,1080212,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880625,104.51,4,2,2,有,有,有,20000,191,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLNLKHOFFDF68DC
新莊區,土地,光華段722地號,2010.39,工,,,1071201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,240000,119,,0.0,0,,RPXPMLNLKHOFFBF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段101巷156號一樓,27.15,住,,,1080222,土地1建物1車位1,一層,15,店面(店鋪),住家用,鋼筋混凝土造,1030924,133.92,0,0,0,無,有,無,50000,373,坡道平面,29.74,0,,RPPNMLOLKHOFFEF48CC
淡水區,房地(土地+建物),新北市淡水區新民街180巷7弄8號五樓,44.2,住,,,1080215,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,135.54,10,0,10,有,無,有,6500,48,,0.0,0,,RPRNMLOLKHOFFEF68CC
淡水區,房地(土地+建物),新北市淡水區新民街19巷70號七樓,6.39,住,,,1080218,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891027,33.65,1,1,1,有,有,有,8000,238,,0.0,0,,RPVNMLOLKHOFFEF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段148巷68號13樓,55.84,住,,,1080217,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051025,161.57,4,3,3,有,有,有,28000,173,坡道平面,52.34,0,,RPWNMLOLKHOFFEF56CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段142號五樓,16.16,住,,,1080217,土地1建物1車位1,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,102.78,3,2,2,有,有,有,16000,156,坡道平面,29.2,0,,RPXNMLOLKHOFFEF66CC
淡水區,房地(土地+建物),新北市淡水區新市一路一段36號九樓,15.31,住,,,1080217,土地1建物1車位0,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,108.35,3,2,2,有,無,有,15000,138,,0.0,0,,RPOOMLOLKHOFFEF48CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段308號八樓,22.72,住,,,1080224,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980713,145.06,3,2,2,有,有,有,19000,131,坡道平面,27.86,0,,RPPOMLOLKHOFFEF58CC
汐止區,房地(土地+建物)+車位,新北市汐止區新興路133號20樓,17.56,住,,,1080221,土地1建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070213,128.5,2,2,1,有,有,無,26000,202,坡道平面,30.31,0,,RPPNMLOLKHOFFDF38CC
鶯歌區,土地,尖山腳段209地號,330.57,住,,,1080128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,36000,109,,0.0,0,含增建或未登記建物。；前半年租金3.6萬/月；後為3.8萬/月。,RPTOMLPLKHOFFIF86CC
板橋區,建物,新北市板橋區互助街15號11樓,0.0,住,,,1080118,土地0建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070606,121.37,3,2,2,有,無,有,29000,239,坡道平面,30.4,0,,RPWQMLPLKHOFFAF76EC
板橋區,建物,新北市板橋區新海路198號18樓,0.0,商,,,1080125,土地0建物1車位0,十八層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900724,47.91,1,1,1,有,有,有,16200,338,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18000，因為新北市計劃租金上限為18000，選擇代租方案須打九折，實際租賃契約金額為16200。撤銷原申報書序號C1FA10801290055,RPXQMLPLKHOFFAF86EC
淡水區,房地(土地+建物),新北市淡水區民權路25號四樓,5.9,工,,,1080213,土地1建物1車位0,四層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,54.42,0,0,0,無,有,有,16500,303,,0.0,0,,RPPOMLPLKHOFFEF68CC
淡水區,房地(土地+建物),新北市淡水區民權路23號六樓之20,6.69,工,,,1080214,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,63.43,0,0,0,無,有,有,20000,315,,0.0,0,,RPQOMLPLKHOFFEF78CC
淡水區,房地(土地+建物),新北市淡水區民權路25號六樓之15,5.78,工,,,1080216,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,52.349999999999994,0,0,0,無,有,有,16000,306,,0.0,0,,RPROMLPLKHOFFEF88CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段336號六樓,7.84,商,,,1080222,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,85.47,2,2,1,有,有,有,14000,164,坡道機械,15.42,0,,RPSOMLPLKHOFFEF98CC
淡水區,房地(土地+建物),新北市淡水區民權路23號十七樓之20,6.81,工,,,1080223,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,63.96,0,0,0,無,有,有,16500,258,,0.0,0,,RPUOMLPLKHOFFEF56CC
淡水區,房地(土地+建物),新北市淡水區民權路25號十八樓之2,5.67,工,,,1080223,土地1建物1車位0,十八層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼造,0650229,52.349999999999994,0,0,0,無,有,有,15000,287,,0.0,0,,RPWOMLPLKHOFFEF76CC
淡水區,房地(土地+建物),新北市淡水區民權路23號八樓之12,7.03,工,,,1080225,土地1建物1車位0,八層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,65.95,0,0,0,無,無,有,18000,273,,0.0,0,,RPXOMLPLKHOFFEF86CC
